"sswl_property_id.href","sswl_property_id.text","sswl_property_value","index","url"
"Q22ANegQ_Polarity-reversing answer by affirmative and special particle","4917","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4918","http://sswl.railsplayground.net/browse/languages/German"
"","4919","http://sswl.railsplayground.net/browse/languages/German"
"","4920","http://sswl.railsplayground.net/browse/languages/German"
"","4921","http://sswl.railsplayground.net/browse/languages/German"
"V2 01_Declarative Verb-Second Yes Viola Schmitt","4922","http://sswl.railsplayground.net/browse/languages/German"
"V2 01_Declarative Verb-Second","4923","http://sswl.railsplayground.net/browse/languages/German"
"Viola Schmitt","4924","http://sswl.railsplayground.net/browse/languages/German"
"","4925","http://sswl.railsplayground.net/browse/languages/German"
"","4926","http://sswl.railsplayground.net/browse/languages/German"
"","4927","http://sswl.railsplayground.net/browse/languages/German"
"V2 02_Interrogative Verb-Second Yes Viola Schmitt","4928","http://sswl.railsplayground.net/browse/languages/German"
"V2 02_Interrogative Verb-Second","4929","http://sswl.railsplayground.net/browse/languages/German"
"Viola Schmitt","4930","http://sswl.railsplayground.net/browse/languages/German"
"","4931","http://sswl.railsplayground.net/browse/languages/German"
"","4932","http://sswl.railsplayground.net/browse/languages/German"
"","4933","http://sswl.railsplayground.net/browse/languages/German"
"w01a_Indef mass Ns in O position: can be bare Yes Fabricio M. F. Gerardi","4934","http://sswl.railsplayground.net/browse/languages/German"
"w01a_Indef mass Ns in O position: can be bare","4935","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4936","http://sswl.railsplayground.net/browse/languages/German"
"","4937","http://sswl.railsplayground.net/browse/languages/German"
"","4938","http://sswl.railsplayground.net/browse/languages/German"
"","4939","http://sswl.railsplayground.net/browse/languages/German"
"w01b_Indef mass Ns in O position: must have an article No Fabricio M. F. Gerardi","4940","http://sswl.railsplayground.net/browse/languages/German"
"w01b_Indef mass Ns in O position: must have an article","4941","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4942","http://sswl.railsplayground.net/browse/languages/German"
"","4943","http://sswl.railsplayground.net/browse/languages/German"
"","4944","http://sswl.railsplayground.net/browse/languages/German"
"","4945","http://sswl.railsplayground.net/browse/languages/German"
"w01c_Indef mass Ns in O position: can have an article No Fabricio M. F. Gerardi","4946","http://sswl.railsplayground.net/browse/languages/German"
"w01c_Indef mass Ns in O position: can have an article","4947","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4948","http://sswl.railsplayground.net/browse/languages/German"
"","4949","http://sswl.railsplayground.net/browse/languages/German"
"","4950","http://sswl.railsplayground.net/browse/languages/German"
"","4951","http://sswl.railsplayground.net/browse/languages/German"
"w02a_Def mass Ns in O position: can be bare No Fabricio M. F. Gerardi","4952","http://sswl.railsplayground.net/browse/languages/German"
"w02a_Def mass Ns in O position: can be bare","4953","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4954","http://sswl.railsplayground.net/browse/languages/German"
"","4955","http://sswl.railsplayground.net/browse/languages/German"
"","4956","http://sswl.railsplayground.net/browse/languages/German"
"","4957","http://sswl.railsplayground.net/browse/languages/German"
"w02b_Def mass Ns in O position: must have an article Yes Fabricio M. F. Gerardi","4958","http://sswl.railsplayground.net/browse/languages/German"
"w02b_Def mass Ns in O position: must have an article","4959","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4960","http://sswl.railsplayground.net/browse/languages/German"
"","4961","http://sswl.railsplayground.net/browse/languages/German"
"","4962","http://sswl.railsplayground.net/browse/languages/German"
"","4963","http://sswl.railsplayground.net/browse/languages/German"
"w02c_Def mass Ns in O position: can have an article No Fabricio M. F. Gerardi","4964","http://sswl.railsplayground.net/browse/languages/German"
"w02c_Def mass Ns in O position: can have an article","4965","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4966","http://sswl.railsplayground.net/browse/languages/German"
"","4967","http://sswl.railsplayground.net/browse/languages/German"
"","4968","http://sswl.railsplayground.net/browse/languages/German"
"","4969","http://sswl.railsplayground.net/browse/languages/German"
"w03a_Indef sing count Ns in O position: can be bare No Fabricio M. F. Gerardi","4970","http://sswl.railsplayground.net/browse/languages/German"
"w03a_Indef sing count Ns in O position: can be bare","4971","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4972","http://sswl.railsplayground.net/browse/languages/German"
"","4973","http://sswl.railsplayground.net/browse/languages/German"
"","4974","http://sswl.railsplayground.net/browse/languages/German"
"","4975","http://sswl.railsplayground.net/browse/languages/German"
"w03b_Indef sing count Ns in O position: must have an article Yes Fabricio M. F. Gerardi","4976","http://sswl.railsplayground.net/browse/languages/German"
"w03b_Indef sing count Ns in O position: must have an article","4977","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4978","http://sswl.railsplayground.net/browse/languages/German"
"","4979","http://sswl.railsplayground.net/browse/languages/German"
"","4980","http://sswl.railsplayground.net/browse/languages/German"
"","4981","http://sswl.railsplayground.net/browse/languages/German"
"w03c_Indef sing count Ns in O position: can have an article No Fabricio M. F. Gerardi","4982","http://sswl.railsplayground.net/browse/languages/German"
"w03c_Indef sing count Ns in O position: can have an article","4983","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4984","http://sswl.railsplayground.net/browse/languages/German"
"","4985","http://sswl.railsplayground.net/browse/languages/German"
"","4986","http://sswl.railsplayground.net/browse/languages/German"
"","4987","http://sswl.railsplayground.net/browse/languages/German"
"w03d_Indef sing count Ns in O position: can have a plural reading No Fabricio M. F. Gerardi","4988","http://sswl.railsplayground.net/browse/languages/German"
"w03d_Indef sing count Ns in O position: can have a plural reading","4989","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4990","http://sswl.railsplayground.net/browse/languages/German"
"","4991","http://sswl.railsplayground.net/browse/languages/German"
"","4992","http://sswl.railsplayground.net/browse/languages/German"
"","4993","http://sswl.railsplayground.net/browse/languages/German"
"w04a_Def sing count Ns in O position: can be bare No Fabricio M. F. Gerardi","4994","http://sswl.railsplayground.net/browse/languages/German"
"w04a_Def sing count Ns in O position: can be bare","4995","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","4996","http://sswl.railsplayground.net/browse/languages/German"
"","4997","http://sswl.railsplayground.net/browse/languages/German"
"","4998","http://sswl.railsplayground.net/browse/languages/German"
"","4999","http://sswl.railsplayground.net/browse/languages/German"
"w04b_Def sing count Ns in O position: must have an article Yes Fabricio M. F. Gerardi","5000","http://sswl.railsplayground.net/browse/languages/German"
"w04b_Def sing count Ns in O position: must have an article","5001","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","5002","http://sswl.railsplayground.net/browse/languages/German"
"","5003","http://sswl.railsplayground.net/browse/languages/German"
"","5004","http://sswl.railsplayground.net/browse/languages/German"
"","5005","http://sswl.railsplayground.net/browse/languages/German"
"w04c_Def sing count Ns in O position: can have an article No Fabricio M. F. Gerardi","5006","http://sswl.railsplayground.net/browse/languages/German"
"w04c_Def sing count Ns in O position: can have an article","5007","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","5008","http://sswl.railsplayground.net/browse/languages/German"
"","5009","http://sswl.railsplayground.net/browse/languages/German"
"","5010","http://sswl.railsplayground.net/browse/languages/German"
"","5011","http://sswl.railsplayground.net/browse/languages/German"
"w05a_Indef pl count Ns in O position: can be bare Yes Fabricio M. F. Gerardi","5012","http://sswl.railsplayground.net/browse/languages/German"
"w05a_Indef pl count Ns in O position: can be bare","5013","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","5014","http://sswl.railsplayground.net/browse/languages/German"
"","5015","http://sswl.railsplayground.net/browse/languages/German"
"","5016","http://sswl.railsplayground.net/browse/languages/German"
"","5017","http://sswl.railsplayground.net/browse/languages/German"
"w05b_Indef pl count Ns in O position: must have an article No Fabricio M. F. Gerardi","5018","http://sswl.railsplayground.net/browse/languages/German"
"w05b_Indef pl count Ns in O position: must have an article","5019","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","5020","http://sswl.railsplayground.net/browse/languages/German"
"","5021","http://sswl.railsplayground.net/browse/languages/German"
"","5022","http://sswl.railsplayground.net/browse/languages/German"
"","5023","http://sswl.railsplayground.net/browse/languages/German"
"w05c_Indef pl count Ns in O position: can have an article No Fabricio M. F. Gerardi","5024","http://sswl.railsplayground.net/browse/languages/German"
"w05c_Indef pl count Ns in O position: can have an article","5025","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","5026","http://sswl.railsplayground.net/browse/languages/German"
"","5027","http://sswl.railsplayground.net/browse/languages/German"
"","5028","http://sswl.railsplayground.net/browse/languages/German"
"","5029","http://sswl.railsplayground.net/browse/languages/German"
"w06a_Def pl count Ns in O position: can be bare No Fabricio M. F. Gerardi","5030","http://sswl.railsplayground.net/browse/languages/German"
"w06a_Def pl count Ns in O position: can be bare","5031","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","5032","http://sswl.railsplayground.net/browse/languages/German"
"","5033","http://sswl.railsplayground.net/browse/languages/German"
"","5034","http://sswl.railsplayground.net/browse/languages/German"
"","5035","http://sswl.railsplayground.net/browse/languages/German"
"w06b_Def pl count Ns in O position: must have an article Yes Fabricio M. F. Gerardi","5036","http://sswl.railsplayground.net/browse/languages/German"
"w06b_Def pl count Ns in O position: must have an article","5037","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","5038","http://sswl.railsplayground.net/browse/languages/German"
"","5039","http://sswl.railsplayground.net/browse/languages/German"
"","5040","http://sswl.railsplayground.net/browse/languages/German"
"","5041","http://sswl.railsplayground.net/browse/languages/German"
"w06c_Def pl count Ns in O position: can have an article No Fabricio M. F. Gerardi","5042","http://sswl.railsplayground.net/browse/languages/German"
"w06c_Def pl count Ns in O position: can have an article","5043","http://sswl.railsplayground.net/browse/languages/German"
"Fabricio M. F. Gerardi","5044","http://sswl.railsplayground.net/browse/languages/German"
"","5045","http://sswl.railsplayground.net/browse/languages/German"
"","5046","http://sswl.railsplayground.net/browse/languages/German"
"","5047","http://sswl.railsplayground.net/browse/languages/German"
"© Linguistic Explorer . 10 Washington Place, New York, NY 10003 . linguisticexplorer AT gmail.com . All Rights Reserved","5048","http://sswl.railsplayground.net/browse/languages/German"
"© Linguistic Explorer . 10 Washington Place, New York, NY 10003 . linguisticexplorer AT gmail.com . All Rights Reserved","5049","http://sswl.railsplayground.net/browse/languages/German"
"linguisticexplorer AT gmail.com","5050","http://sswl.railsplayground.net/browse/languages/German"
